"ID","student_ID","course_ID","withdrew_status","semester_ID"
9605,230,22400,Completed,4
9610,292,22400,Completed,4
9615,441,22400,Completed,4
9620,540,22400,Completed,4
9625,589,22400,Completed,4
9630,1239,22400,Completed,4
9635,1329,22400,Completed,4
9640,1498,22400,Completed,4
9645,1505,22400,Completed,4
9650,1696,22400,Completed,4
9655,1788,22400,Completed,4
9660,1917,22400,Completed,4
9665,2205,22400,Completed,4
9670,2238,22400,Completed,4
9675,14,20900,Withdrew,4
9680,176,20900,Completed,4
9685,191,20900,Completed,4
9690,230,20900,Completed,4
9695,292,20900,Completed,4
9700,299,20900,Completed,4
9705,762,20900,Completed,4
9710,1266,20900,Completed,4
9715,1484,20900,Completed,4
9720,1537,20900,Completed,4
9725,1538,20900,Completed,4
9730,1773,20900,Completed,4
9735,1825,20900,Completed,4
9740,2140,20900,Completed,4
9745,2238,20900,Completed,4
9750,2078,21100,Completed,4
9755,1519,21100,Completed,4
9760,1359,21100,Completed,4
9765,266,21100,Completed,4
9770,957,21100,Completed,4
9775,958,21100,Completed,4
9780,328,21100,Completed,4
9785,423,21100,Completed,4
9790,1311,21100,Completed,4
9795,73,21500,Completed,4
9800,589,21500,Completed,4
9805,1825,21500,Completed,4
9810,2205,21500,Completed,4
9815,762,21500,Completed,4
9820,1538,21500,Completed,4
9825,328,21500,Completed,4
9830,344,21500,Completed,4
9835,1311,21500,Completed,4
9840,1463,21500,Completed,4
9845,1561,21500,Completed,4
9850,2140,21500,Completed,4
9855,14,24000,Completed,4
9860,27,24000,Completed,4
9865,30,24000,Completed,4
9870,299,24000,Completed,4
9875,486,24000,Completed,4
9880,965,24000,Completed,4
9885,1245,24000,Completed,4
9890,1326,24000,Completed,4
9895,1773,24000,Completed,4
9900,2078,24000,Completed,4
9905,2140,24000,Completed,4
9910,2205,24000,Completed,4
9915,105,20000,Completed,5
9920,120,20000,Completed,5
9925,175,20000,Withdrew,5
9930,245,20000,Completed,5
9935,414,20000,Completed,5
9940,491,20000,Withdrew,5
9945,534,20000,Completed,5
9950,541,20000,Completed,5
9955,707,20000,Completed,5
9960,755,20000,Completed,5
9965,782,20000,Completed,5
9970,934,20000,Completed,5
9975,947,20000,Completed,5
9980,964,20000,Completed,5
9985,1191,20000,Completed,5
9990,1244,20000,Completed,5
9995,1253,20000,Completed,5
10000,1460,20000,Completed,5
10005,1500,20000,Completed,5
10010,1513,20000,Completed,5
10015,1646,20000,Completed,5
10020,1799,20000,Completed,5
10025,2073,20000,Completed,5
10030,2184,20000,Completed,5
10035,2188,20000,Completed,5
10040,71,20000,Completed,5
10045,121,20000,Completed,5
10050,148,20000,Completed,5
10055,282,20000,Completed,5
10060,289,20000,Completed,5
10065,319,20000,Completed,5
10070,477,20000,Completed,5
10075,588,20000,Completed,5
10080,625,20000,Completed,5
10085,679,20000,Completed,5
10090,785,20000,Completed,5
10095,828,20000,Completed,5
10100,932,20000,Completed,5
10105,1320,20000,Completed,5
10110,1406,20000,Completed,5
10115,1440,20000,Completed,5
10120,1557,20000,Completed,5
10125,1602,20000,Completed,5
10130,1790,20000,Completed,5
10135,1946,20000,Completed,5
10140,2011,20000,Completed,5
10145,2044,20000,Completed,5
10150,2137,20000,Withdrew,5
10155,2175,20000,Completed,5
10160,186,20000,Completed,5
10165,203,20000,Completed,5
10170,550,20000,Withdrew,5
10175,561,20000,Withdrew,5
10180,819,20000,Completed,5
10185,983,20000,Completed,5
10190,990,20000,Completed,5
10195,1029,20000,Completed,5
10200,1034,20000,Completed,5
10205,1249,20000,Completed,5
10210,1308,20000,Completed,5
10215,1386,20000,Completed,5
10220,1452,20000,Completed,5
10225,1612,20000,Completed,5
10230,1669,20000,Completed,5
10235,1868,20000,Completed,5
10240,1949,20000,Completed,5
10245,1977,20000,Withdrew,5
10250,2004,20000,Completed,5
10255,2074,20000,Withdrew,5
10260,2076,20000,Completed,5
10265,2124,20000,Completed,5
10270,2170,20000,Completed,5
10275,62,20000,Completed,5
10280,215,20000,Completed,5
10285,256,20000,Completed,5
10290,331,20000,Completed,5
10295,480,20000,Completed,5
10300,533,20000,Completed,5
10305,626,20000,Completed,5
10310,683,20000,Completed,5
10315,736,20000,Completed,5
10320,779,20000,Completed,5
10325,869,20000,Completed,5
10330,1201,20000,Completed,5
10335,1294,20000,Completed,5
10340,1480,20000,Completed,5
10345,1555,20000,Completed,5
10350,1690,20000,Completed,5
10355,1908,20000,Completed,5
10360,2001,20000,Completed,5
10365,2029,20000,Completed,5
10370,2048,20000,Completed,5
10375,2145,20000,Completed,5
10380,2233,20000,Completed,5
10385,2242,20000,Completed,5
10390,31,20300,Completed,5
10395,95,20300,Completed,5
10400,110,20300,Completed,5
10405,199,20300,Completed,5
10410,242,20300,Completed,5
10415,412,20300,Completed,5
10420,602,20300,Completed,5
10425,633,20300,Completed,5
10430,799,20300,Completed,5
10435,843,20300,Completed,5
10440,892,20300,Completed,5
10445,903,20300,Completed,5
10450,1062,20300,Completed,5
10455,1152,20300,Completed,5
10460,1171,20300,Completed,5
10465,1310,20300,Completed,5
10470,1418,20300,Completed,5
10475,1472,20300,Completed,5
10480,1586,20300,Completed,5
10485,1667,20300,Completed,5
10490,1705,20300,Completed,5
10495,1794,20300,Completed,5
10500,1857,20300,Completed,5
10505,2082,20300,Completed,5
10510,2177,20300,Completed,5
10515,87,20300,Completed,5
10520,224,20300,Completed,5
10525,353,20300,Completed,5
10530,359,20300,Completed,5
10535,365,20300,Completed,5
10540,430,20300,Completed,5
10545,659,20300,Completed,5
10550,682,20300,Completed,5
10555,768,20300,Completed,5
10560,786,20300,Completed,5
10565,910,20300,Completed,5
10570,1108,20300,Completed,5
10575,1125,20300,Completed,5
10580,1148,20300,Completed,5
10585,1296,20300,Completed,5
10590,1303,20300,Completed,5
10595,1361,20300,Completed,5
10600,1384,20300,Completed,5
10605,1546,20300,Completed,5
10610,1573,20300,Completed,5
10615,1634,20300,Completed,5
10620,2058,20300,Completed,5
10625,2087,20300,Completed,5
10630,2118,20300,Completed,5
10635,2236,20300,Completed,5
10640,36,20300,Completed,5
10645,118,20300,Completed,5
10650,142,20300,Completed,5
10655,264,20300,Completed,5
10660,467,20300,Completed,5
10665,488,20300,Completed,5
10670,686,20300,Completed,5
10675,717,20300,Completed,5
10680,731,20300,Completed,5
10685,890,20300,Completed,5
10690,908,20300,Completed,5
10695,983,20300,Completed,5
10700,1147,20300,Completed,5
10705,1166,20300,Completed,5
10710,1218,20300,Completed,5
10715,1389,20300,Completed,5
10720,1450,20300,Completed,5
10725,1491,20300,Completed,5
10730,1522,20300,Completed,5
10735,1594,20300,Completed,5
10740,1721,20300,Completed,5
10745,1812,20300,Completed,5
10750,2019,20300,Completed,5
10755,2157,20300,Completed,5
10760,2227,20300,Completed,5
10765,120,20300,Completed,5
10770,170,20300,Completed,5
10775,202,20300,Completed,5
10780,243,20300,Completed,5
10785,244,20300,Completed,5
10790,626,20300,Completed,5
10795,700,20300,Completed,5
10800,713,20300,Completed,5
10805,727,20300,Completed,5
10810,760,20300,Completed,5
10815,805,20300,Completed,5
10820,936,20300,Completed,5
10825,1040,20300,Completed,5
10830,1129,20300,Completed,5
10835,1272,20300,Completed,5
10840,1298,20300,Completed,5
10845,1423,20300,Completed,5
10850,1516,20300,Completed,5
10855,1718,20300,Completed,5
10860,1862,20300,Completed,5
10865,1949,20300,Completed,5
10870,2038,20300,Completed,5
10875,2057,20300,Completed,5
10880,2073,20300,Completed,5
10885,2209,20300,Completed,5
10890,2210,20300,Completed,5
10895,111,20400,Completed,5
10900,149,20400,Completed,5
10905,233,20400,Completed,5
10910,490,20400,Completed,5
10915,550,20400,Completed,5
10920,601,20400,Completed,5
10925,614,20400,Completed,5
10930,626,20400,Completed,5
10935,635,20400,Completed,5
10940,772,20400,Completed,5
10945,1013,20400,Completed,5
10950,1182,20400,Withdrew,5
10955,1216,20400,Completed,5
10960,1231,20400,Completed,5
10965,1272,20400,Completed,5
10970,1303,20400,Completed,5
10975,1394,20400,Completed,5
10980,1395,20400,Completed,5
10985,1429,20400,Completed,5
10990,1455,20400,Completed,5
10995,1499,20400,Completed,5
11000,1836,20400,Completed,5
11005,1855,20400,Completed,5
11010,2141,20400,Completed,5
11015,2221,20400,Completed,5
11020,148,20400,Completed,5
11025,155,20400,Completed,5
11030,259,20400,Completed,5
11035,331,20400,Completed,5
11040,362,20400,Completed,5
11045,398,20400,Completed,5
11050,437,20400,Completed,5
11055,707,20400,Completed,5
11060,746,20400,Completed,5
11065,904,20400,Completed,5
11070,1016,20400,Completed,5
11075,1305,20400,Completed,5
11080,1300,20400,Completed,5
11085,1336,20400,Completed,5
11090,1460,20400,Completed,5
11095,1480,20400,Completed,5
11100,1500,20400,Completed,5
11105,1528,20400,Completed,5
11110,1602,20400,Completed,5
11115,1633,20400,Completed,5
11120,1639,20400,Completed,5
11125,1723,20400,Completed,5
11130,1725,20400,Completed,5
11135,1826,20400,Completed,5
11140,1874,20400,Completed,5
11145,1965,20400,Completed,5
11150,2017,20400,Completed,5
11155,2090,20400,Completed,5
11160,2173,20400,Completed,5
11165,58,20500,Completed,5
11170,83,20500,Completed,5
11175,150,20500,Withdrew,5
11180,306,20500,Completed,5
11185,1116,20500,Withdrew,5
11190,1125,20500,Withdrew,5
11195,1202,20500,Completed,5
11200,1385,20500,Completed,5
11205,1596,20500,Completed,5
11210,1668,20500,Completed,5
11215,1947,20500,Completed,5
11220,2074,20500,Withdrew,5
11225,2131,20500,Completed,5
11230,162,20600,Completed,5
11235,712,20600,Completed,5
11240,767,20600,Completed,5
11245,914,20600,Completed,5
11250,1032,20600,Completed,5
11255,1089,20600,Completed,5
11260,1129,20600,Completed,5
11265,1175,20600,Completed,5
11270,1239,20600,Completed,5
11275,1269,20600,Completed,5
11280,1324,20600,Completed,5
11285,1457,20600,Completed,5
11290,1619,20600,Completed,5
11295,1675,20600,Completed,5
11300,1775,20600,Completed,5
11305,1919,20600,Completed,5
11310,1986,20600,Completed,5
11315,2140,20600,Completed,5
11320,2182,20600,Completed,5
11325,180,20700,Completed,5
11330,331,20700,Completed,5
11335,336,20700,Completed,5
11340,351,20700,Completed,5
11345,488,20700,Completed,5
11350,670,20700,Completed,5
11355,767,20700,Completed,5
11360,799,20700,Completed,5
11365,875,20700,Completed,5
11370,914,20700,Completed,5
11375,1032,20700,Withdrew,5
11380,1074,20700,Completed,5
11385,1129,20700,Completed,5
11390,1175,20700,Completed,5
11395,1181,20700,Completed,5
11400,1362,20700,Completed,5
11405,1375,20700,Completed,5
11410,1413,20700,Completed,5
11415,1457,20700,Completed,5
11420,1619,20700,Completed,5
11425,1658,20700,Completed,5
11430,1660,20700,Completed,5
11435,1675,20700,Completed,5
11440,2130,20700,Completed,5
11445,2221,20700,Completed,5
11450,27,21000,Completed,5
11455,117,21000,Completed,5
11460,134,21000,Completed,5
11465,162,21000,Completed,5
11470,176,21000,Completed,5
11475,540,21000,Completed,5
11480,582,21000,Completed,5
11485,946,21000,Completed,5
11490,985,21000,Completed,5
11495,1090,21000,Completed,5
11500,1309,21000,Completed,5
11505,1498,21000,Completed,5
11510,1519,21000,Completed,5
11515,1581,21000,Completed,5
11520,1696,21000,Completed,5
11525,1773,21000,Completed,5
11530,1788,21000,Completed,5
11535,1917,21000,Completed,5
11540,2140,21000,Completed,5
11545,2182,21000,Completed,5
11550,2221,21000,Completed,5
11555,2232,21000,Completed,5
11560,2232,21100,Completed,5
11565,946,21500,Completed,5
11570,1089,21500,Completed,5
11575,1309,21500,Completed,5
11580,191,21500,Completed,5
11585,292,21500,Completed,5
11590,1581,21500,Completed,5
11595,176,21500,Completed,5
11600,423,21600,Completed,5
11605,117,24100,Completed,5
11610,176,24100,Completed,5
11615,589,24100,Completed,5
11620,946,24100,Completed,5
11625,1089,24100,Completed,5
11630,1090,24100,Completed,5
11635,1239,24100,Completed,5
11640,1309,24100,Completed,5
11645,1498,24100,Completed,5
11650,1519,24100,Completed,5
11655,1581,24100,Completed,5
11660,1773,24100,Completed,5
11665,1788,24100,Completed,5
11670,1917,24100,Completed,5
11675,2130,24100,Completed,5
11680,2232,24100,Completed,5
11685,2238,24100,Completed,5
11690,27,21700,Completed,5
11695,176,21700,Completed,5
11700,292,21700,Completed,5
11705,423,21700,Completed,5
11710,1309,21700,Completed,5
11715,1498,21700,Completed,5
11720,1581,21700,Completed,5
11725,1773,21700,Completed,5
11730,2140,21700,Completed,5
11735,2232,21700,Completed,5
11740,141,20000,Completed,6
11745,661,20000,Completed,6
11750,790,20000,Completed,6
11755,798,20000,Completed,6
11760,873,20000,Completed,6
11765,878,20000,Completed,6
11770,1132,20000,Completed,6
11775,1200,20000,Completed,6
11780,1595,20000,Completed,6
11785,1784,20000,Completed,6
11790,1970,20000,Completed,6
11795,1985,20000,Completed,6
11800,139,20000,Completed,6
11805,183,20000,Completed,6
11810,243,20000,Completed,6
11815,269,20000,Completed,6
11820,560,20000,Completed,6
11825,618,20000,Completed,6
11830,648,20000,Completed,6
11835,700,20000,Completed,6
11840,816,20000,Completed,6
11845,889,20000,Completed,6
11850,904,20000,Completed,6
11855,907,20000,Completed,6
11860,979,20000,Completed,6
11865,1271,20000,Completed,6
11870,1285,20000,Completed,6
11875,1303,20000,Withdrew,6
11880,1429,20000,Completed,6
11885,1437,20000,Completed,6
11890,1457,20000,Completed,6
11895,1545,20000,Completed,6
11900,1631,20000,Completed,6
11905,1826,20000,Completed,6
11910,1837,20000,Completed,6
11915,1980,20000,Completed,6
11920,2017,20000,Completed,6
11925,76,20000,Completed,6
11930,106,20000,Completed,6
11935,138,20000,Completed,6
11940,214,20000,Completed,6
11945,284,20000,Completed,6
11950,362,20000,Completed,6
11955,512,20000,Completed,6
11960,701,20000,Withdrew,6
11965,805,20000,Completed,6
11970,972,20000,Completed,6
11975,1032,20000,Completed,6
11980,1119,20000,Withdrew,6
11985,1127,20000,Completed,6
11990,1466,20000,Completed,6
11995,1516,20000,Completed,6
12000,1540,20000,Completed,6
12005,1562,20000,Withdrew,6
12010,1726,20000,Completed,6
12015,1776,20000,Completed,6
12020,1827,20000,Completed,6
12025,1857,20000,Completed,6
12030,2010,20000,Completed,6
12035,2238,20000,Completed,6
12040,32,20000,Completed,6
12045,130,20000,Completed,6
12050,197,20000,Completed,6
12055,375,20000,Completed,6
12060,393,20000,Completed,6
12065,435,20000,Completed,6
12070,518,20000,Completed,6
12075,726,20000,Completed,6
12080,750,20000,Withdrew,6
12085,793,20000,Completed,6
12090,1058,20000,Completed,6
12095,1065,20000,Completed,6
12100,1125,20000,Completed,6
12105,1164,20000,Completed,6
12110,1312,20000,Completed,6
12115,1391,20000,Withdrew,6
12120,1666,20000,Completed,6
12125,1810,20000,Completed,6
12130,1874,20000,Completed,6
12135,2002,20000,Completed,6
12140,2020,20000,Completed,6
12145,2065,20000,Completed,6
12150,2074,20000,Completed,6
12155,2215,20000,Completed,6
12160,2237,20000,Completed,6
12165,135,20300,Completed,6
12170,180,20300,Withdrew,6
12175,331,20300,Completed,6
12180,550,20300,Completed,6
12185,593,20300,Completed,6
12190,609,20300,Completed,6
12195,743,20300,Completed,6
12200,814,20300,Completed,6
12205,895,20300,Completed,6
12210,942,20300,Completed,6
12215,975,20300,Completed,6
12220,1349,20300,Completed,6
12225,1398,20300,Completed,6
12230,1422,20300,Completed,6
12235,1475,20300,Completed,6
12240,1590,20300,Completed,6
12245,1703,20300,Completed,6
12250,1750,20300,Completed,6
12255,1792,20300,Completed,6
12260,1849,20300,Completed,6
12265,2000,20300,Completed,6
12270,2074,20300,Completed,6
12275,2203,20300,Completed,6
12280,2207,20300,Completed,6
12285,39,20300,Completed,6
12290,48,20300,Completed,6
12295,69,20300,Completed,6
12300,280,20300,Completed,6
12305,296,20300,Completed,6
12310,427,20300,Completed,6
12315,722,20300,Completed,6
12320,861,20300,Completed,6
12325,887,20300,Completed,6
12330,1036,20300,Completed,6
12335,1038,20300,Completed,6
12340,1221,20300,Completed,6
12345,1233,20300,Completed,6
12350,1235,20300,Completed,6
12355,1496,20300,Completed,6
12360,1603,20300,Completed,6
12365,1612,20300,Completed,6
12370,1737,20300,Completed,6
12375,1843,20300,Completed,6
12380,1907,20300,Completed,6
12385,1910,20300,Completed,6
12390,1946,20300,Completed,6
12395,1948,20300,Completed,6
12400,2175,20300,Completed,6
12405,2239,20300,Completed,6
12410,82,20300,Completed,6
12415,401,20300,Completed,6
12420,409,20300,Completed,6
12425,468,20300,Completed,6
12430,533,20300,Completed,6
12435,526,20300,Completed,6
12440,589,20300,Completed,6
12445,678,20300,Completed,6
12450,741,20300,Completed,6
12455,1011,20300,Completed,6
12460,1018,20300,Completed,6
12465,1157,20300,Completed,6
12470,1216,20300,Completed,6
12475,1279,20300,Completed,6
12480,1443,20300,Completed,6
12485,1613,20300,Withdrew,6
12490,1642,20300,Completed,6
12495,1655,20300,Completed,6
12500,1743,20300,Completed,6
12505,1751,20300,Completed,6
12510,1923,20300,Completed,6
12515,1962,20300,Completed,6
12520,2112,20300,Completed,6
12525,2149,20300,Completed,6
12530,2180,20300,Completed,6
12535,9,20300,Completed,6
12540,15,20300,Completed,6
12545,244,20300,Completed,6
12550,340,20300,Completed,6
12555,475,20300,Completed,6
12560,479,20300,Completed,6
12565,503,20300,Completed,6
12570,514,20300,Completed,6
12575,746,20300,Completed,6
12580,919,20300,Completed,6
12585,1056,20300,Completed,6
12590,1154,20300,Completed,6
12595,1165,20300,Completed,6
12600,1264,20300,Completed,6
12605,1267,20300,Completed,6
12610,1291,20300,Completed,6
12615,1348,20300,Completed,6
12620,1444,20300,Completed,6
12625,1476,20300,Completed,6
12630,1781,20300,Completed,6
12635,1855,20300,Completed,6
12640,2021,20300,Completed,6
12645,2160,20300,Completed,6
12650,2169,20300,Completed,6
12655,2232,20300,Completed,6
12660,83,21800,Completed,6
12665,111,21800,Completed,6
12670,155,21800,Completed,6
12675,233,21800,Completed,6
12680,235,21800,Completed,6
12685,362,21800,Completed,6
12690,398,21800,Completed,6
12695,614,21800,Completed,6
12700,626,21800,Completed,6
12705,635,21800,Completed,6
12710,707,21800,Completed,6
12715,904,21800,Completed,6
12720,936,21800,Completed,6
12725,983,21800,Completed,6
12730,1016,21800,Completed,6
12735,1062,21800,Completed,6
12740,1216,21800,Completed,6
12745,1272,21800,Completed,6
12750,1305,21800,Completed,6
12755,1394,21800,Completed,6
12760,1460,21800,Completed,6
12765,1499,21800,Completed,6
12770,1500,21800,Completed,6
12775,1576,21800,Completed,6
12780,1639,21800,Completed,6
12785,1826,21800,Completed,6
12790,2017,21800,Completed,6
12795,2029,21800,Completed,6
12800,2090,21800,Completed,6
12805,2221,21800,Completed,6
12810,398,23000,Completed,6
12815,488,23000,Completed,6
12820,550,23000,Completed,6
12825,1305,23000,Completed,6
12830,1480,23000,Completed,6
12835,2090,23000,Completed,6
12840,92,20400,Completed,6
12845,235,20400,Completed,6
12850,368,20400,Completed,6
12855,381,20400,Completed,6
12860,495,20400,Completed,6
12865,550,20400,Completed,6
12870,591,20400,Completed,6
12875,919,20400,Completed,6
12880,929,20400,Completed,6
12885,983,20400,Completed,6
12890,1016,20400,Completed,6
12895,1058,20400,Completed,6
12900,1062,20400,Completed,6
12905,1204,20400,Completed,6
12910,1213,20400,Completed,6
12915,1230,20400,Withdrew,6
12920,1251,20400,Completed,6
12925,1272,20400,Completed,6
12930,1297,20400,Completed,6
12935,1305,20400,Completed,6
12940,1480,20400,Completed,6
12945,1688,20400,Completed,6
12950,1748,20400,Completed,6
12955,1928,20400,Completed,6
12960,1931,20400,Completed,6
12965,1949,20400,Completed,6
12970,2019,20400,Completed,6
12975,2029,20400,Completed,6
12980,2090,20400,Completed,6
12985,111,20500,Completed,6
12990,155,20500,Completed,6
12995,233,20500,Completed,6
13000,362,20500,Completed,6
13005,398,20500,Completed,6
13010,614,20500,Completed,6
13015,626,20500,Withdrew,6
13020,635,20500,Completed,6
13025,707,20500,Completed,6
13030,816,20500,Completed,6
13035,904,20500,Completed,6
13040,1032,20500,Completed,6
13045,1125,20500,Withdrew,6
13050,1216,20500,Withdrew,6
13055,1303,20500,Completed,6
13060,1394,20500,Completed,6
13065,1455,20500,Completed,6
13070,1460,20500,Completed,6
13075,1499,20500,Completed,6
13080,1500,20500,Completed,6
13085,1639,20500,Completed,6
13090,1826,20500,Completed,6
13095,1855,20500,Completed,6
13100,1965,20500,Completed,6
13105,2017,20500,Completed,6
13110,975,23100,Completed,6
13115,1233,23100,Completed,6
13120,1422,23100,Completed,6
13125,1443,23100,Completed,6
13130,1612,23100,Completed,6
13135,1843,23100,Completed,6
13140,1910,23100,Completed,6
13145,166,22100,Completed,6
13150,180,22100,Completed,6
13155,738,22100,Completed,6
13160,767,22100,Completed,6
13165,799,22100,Completed,6
13170,875,22100,Completed,6
13175,1089,22100,Completed,6
13180,1129,22100,Completed,6
13185,1239,22100,Completed,6
13190,1309,22100,Completed,6
13195,1362,22100,Completed,6
13200,1457,22100,Completed,6
13205,1576,22100,Completed,6
13210,1596,22100,Completed,6
13215,1619,22100,Completed,6
13220,1675,22100,Completed,6
13225,2017,22100,Completed,6
13230,191,20800,Completed,6
13235,423,20800,Completed,6
13240,1581,20800,Completed,6
13245,134,22200,Completed,6
13250,162,22200,Completed,6
13255,166,22200,Completed,6
13260,180,22200,Completed,6
13265,331,22200,Completed,6
13270,351,22200,Completed,6
13275,488,22200,Withdrew,6
13280,767,22200,Completed,6
13285,799,22200,Completed,6
13290,875,22200,Completed,6
13295,914,22200,Completed,6
13300,1089,22200,Completed,6
13305,1129,22200,Completed,6
13310,1183,22200,Completed,6
13315,1239,22200,Completed,6
13320,1309,22200,Completed,6
13325,1457,22200,Completed,6
13330,1498,22200,Completed,6
13335,1581,22200,Completed,6
13340,1619,22200,Completed,6
13345,1660,22200,Completed,6
13350,1675,22200,Completed,6
13355,2130,22200,Completed,6
13360,2221,22200,Completed,6
13365,27,22400,Completed,6
13370,134,22400,Completed,6
13375,331,22400,Completed,6
13380,336,22400,Completed,6
13385,351,22400,Completed,6
13390,670,22400,Completed,6
13395,875,22400,Completed,6
13400,914,22400,Completed,6
13405,946,22400,Completed,6
13410,985,22400,Completed,6
13415,1074,22400,Completed,6
13420,1090,22400,Completed,6
13425,1161,22400,Completed,6
13430,1309,22400,Completed,6
13435,1519,22400,Completed,6
13440,1658,22400,Completed,6
13445,1660,22400,Completed,6
13450,2121,22400,Completed,6
13455,2130,22400,Completed,6
13460,2182,22400,Completed,6
13465,2221,22400,Completed,6
13470,2232,22400,Completed,6
13475,2131,21100,Completed,6
13480,1413,21100,Completed,6
13485,1788,21100,Completed,6
13490,117,21100,Completed,6
13495,191,21100,Completed,6
13500,231,21100,Completed,6
13505,587,21100,Completed,6
13510,1324,21100,Completed,6
13515,1581,21100,Completed,6
13520,1775,21100,Completed,6
13525,2140,21100,Completed,6
13530,2228,21100,Completed,6
13535,1294,23200,Completed,6
13540,162,23300,Completed,6
13545,176,23300,Completed,6
13550,946,23300,Completed,6
13555,985,23300,Completed,6
13560,1090,23300,Completed,6
13565,1309,23300,Completed,6
13570,1519,23300,Completed,6
13575,1581,23300,Completed,6
13580,1696,23300,Completed,6
13585,1788,23300,Completed,6
13590,1917,23300,Completed,6
13595,2121,23300,Completed,6
13600,2182,23300,Completed,6
13605,2221,23300,Completed,6
13610,27,21500,Completed,6
13615,162,21500,Completed,6
13620,1498,21500,Completed,6
13625,1090,21500,Completed,6
13630,2078,21500,Completed,6
13635,2232,21500,Completed,6
13640,1917,21500,Completed,6
13645,52,20200,Completed,7
13650,192,20200,Completed,7
13655,279,20200,Completed,7
13660,358,20200,Completed,7
13665,404,20200,Completed,7
13670,433,20200,Completed,7
13675,509,20200,Completed,7
13680,568,20200,Completed,7
13685,619,20200,Completed,7
13690,635,20200,Completed,7
13695,670,20200,Completed,7
13700,687,20200,Completed,7
13705,875,20200,Completed,7
13710,1034,20200,Completed,7
13715,1468,20200,Completed,7
13720,1518,20200,Completed,7
13725,1519,20200,Completed,7
13730,1535,20200,Completed,7
13735,1571,20200,Withdrew,7
13740,1653,20200,Completed,7
13745,1660,20200,Completed,7
13750,1733,20200,Completed,7
13755,1764,20200,Completed,7
13760,2034,20200,Completed,7
13765,2059,20200,Completed,7
13770,2175,20200,Completed,7
13775,2192,20200,Completed,7
13780,2221,20200,Completed,7
13785,22,20300,Completed,7
13790,45,20300,Completed,7
13795,78,20300,Completed,7
13800,98,20300,Completed,7
13805,128,20300,Completed,7
13810,235,20300,Completed,7
13815,385,20300,Completed,7
13820,388,20300,Completed,7
13825,418,20300,Completed,7
13830,451,20300,Completed,7
13835,559,20300,Completed,7
13840,575,20300,Completed,7
13845,622,20300,Completed,7
13850,625,20300,Completed,7
13855,640,20300,Completed,7
13860,650,20300,Completed,7
13865,671,20300,Completed,7
13870,733,20300,Completed,7
13875,911,20300,Completed,7
13880,1021,20300,Completed,7
13885,1186,20300,Completed,7
13890,1215,20300,Completed,7
13895,1287,20300,Completed,7
13900,1373,20300,Completed,7
13905,1386,20300,Completed,7
13910,1416,20300,Completed,7
13915,1747,20300,Completed,7
13920,1887,20300,Completed,7
13925,2022,20300,Completed,7
13930,2047,20300,Completed,7
13935,2091,20300,Completed,7
13940,25,20300,Completed,7
13945,70,20300,Completed,7
13950,181,20300,Completed,7
13955,386,20300,Completed,7
13960,448,20300,Completed,7
13965,457,20300,Completed,7
13970,552,20300,Completed,7
13975,562,20300,Completed,7
13980,675,20300,Completed,7
13985,677,20300,Completed,7
13990,687,20300,Completed,7
13995,693,20300,Completed,7
14000,884,20300,Completed,7
14005,932,20300,Completed,7
14010,1016,20300,Completed,7
14015,1073,20300,Completed,7
14020,1118,20300,Completed,7
14025,1173,20300,Completed,7
14030,1288,20300,Completed,7
14035,1321,20300,Completed,7
14040,1404,20300,Completed,7
14045,1526,20300,Completed,7
14050,1584,20300,Completed,7
14055,1673,20300,Completed,7
14060,1684,20300,Completed,7
14065,1767,20300,Completed,7
14070,1848,20300,Completed,7
14075,1902,20300,Completed,7
14080,1951,20300,Completed,7
14085,1961,20300,Completed,7
14090,2178,20300,Completed,7
14095,20,20300,Completed,7
14100,89,20300,Completed,7
14105,198,20300,Completed,7
14110,229,20300,Completed,7
14115,275,20300,Completed,7
14120,564,20300,Completed,7
14125,656,20300,Completed,7
14130,744,20300,Withdrew,7
14135,791,20300,Completed,7
14140,795,20300,Completed,7
14145,917,20300,Completed,7
14150,935,20300,Completed,7
14155,956,20300,Completed,7
14160,963,20300,Completed,7
14165,1004,20300,Completed,7
14170,1009,20300,Completed,7
14175,1110,20300,Completed,7
14180,1372,20300,Completed,7
14185,1428,20300,Completed,7
14190,1622,20300,Completed,7
14195,1648,20300,Completed,7
14200,1649,20300,Completed,7
14205,1764,20300,Completed,7
14210,1851,20300,Completed,7
14215,1966,20300,Completed,7
14220,2035,20300,Completed,7
14225,2103,20300,Completed,7
14230,2105,20300,Completed,7
14235,2111,20300,Completed,7
14240,2243,20300,Completed,7
14245,88,20300,Completed,7
14250,141,20300,Completed,7
14255,211,20300,Completed,7
14260,322,20300,Completed,7
14265,342,20300,Completed,7
14270,380,20300,Completed,7
14275,438,20300,Completed,7
14280,443,20300,Completed,7
14285,645,20300,Completed,7
14290,653,20300,Completed,7
14295,690,20300,Completed,7
14300,749,20300,Completed,7
14305,899,20300,Completed,7
14310,1025,20300,Completed,7
14315,1209,20300,Completed,7
14320,1224,20300,Completed,7
14325,1342,20300,Completed,7
14330,1401,20300,Completed,7
14335,1405,20300,Completed,7
14340,1503,20300,Completed,7
14345,1559,20300,Withdrew,7
14350,1575,20300,Completed,7
14355,1617,20300,Completed,7
14360,1644,20300,Completed,7
14365,1656,20300,Completed,7
14370,1722,20300,Completed,7
